obs_n,study_id,study_name,effect,se,t_stat,95_lower,95_upper,pcc,se_pcc,se_pcc_precision,est_short_run,est_long_run,est_agg_city,est_agg_subregion,est_agg_region,est_agg_country,est_agg_continent,n_obs,regressands,reg_df,study_size,years_of_schooling,years_of_experience,schooling_years,schooling_levels,wage_log_hourly,wage_log_daily,wage_log_monthly,wage_mean_annual_earnings,data_type_micro,data_type_survey,data_type_national_register,data_cross_section,data_panel,TEMP_data_avgyear,data_avgyear,no_ed,prim_ed,sec_ed,higher_ed,wage_earners,self_employed,gender_male,gender_female,private_sector,public_sector,ethnicity_caucasian,ethnicity_other,sector_rural,sector_urban,country,region_advanced_economies,region_east_asia_and_pacific,region_europe_and_central_asia,region_middle_east_and_north_africa,region_south_asia,region_sub_saharan_africa,income_high,income_middle,income_low,med_exp,min_wage,mean_age,method_ols,method_hurdle,method_cohort,method_fe,method_2sls,method_heckman,method_probit,method_IV,ability_direct,ability_proxy,ability_uncontrolled,ability_unmentioned,instr_parents_ed,instr_distance_to_school,instr_spouse_ed,instr_marital_status,instr_nsiblings,instr_other,age_control,age_sq_control,exp_control,exp_sq_control,ethnicity_control,health_control,gender_control,occupation_control,firm_char_control,area_control,macro_var_control,impact_factor,citations,published,unpublished,pub_year,effect_w,se_w,se_precision_w,t_w,significant_w
629,40,Zhong (2011),6,0.4,15,5.6,6.4,0.16287038575505658,0.010858025717003773,92.09777413162601,1,0,0,0,1,0,0,8270,12,8257,17,11.13,20.260000000000002,1,0,0,0,0,1,1,0,0,1,0,2002,7.601901959875166,3.0000000000000027E-2,0.26100000000000001,0.45100000000000001,0.25800000000000001,1,0,0.55100000000000005,0.44900000000000001,NA,NA,0,1,0,1,China,0,1,0,0,0,0,0,1,0,127.1666666666667,27,37.39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.171,66,1,0,15,NA,NA,NA,NA,NA
630,40,Zhong (2011),6,0.4,15,5.6,6.4,0.16287038575505658,0.010858025717003773,92.09777413162601,1,0,0,0,1,0,0,8270,12,8257,17,11.13,20.260000000000002,1,0,0,0,0,1,1,0,0,1,0,2002,7.601901959875166,3.0000000000000027E-2,0.26100000000000001,0.45100000000000001,0.25800000000000001,1,0,0.55100000000000005,0.44900000000000001,NA,NA,0,1,0,1,China,0,1,0,0,0,0,0,1,0,127.1666666666667,27,37.39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.171,66,1,0,15,NA,NA,NA,NA,NA
631,40,Zhong (2011),7.2,0.4,18,6.8,7.6000000000000005,0.1943137593736614,0.010795208854092301,92.63368717696602,1,0,0,0,1,0,0,8270,12,8257,17,11.13,20.260000000000002,1,0,1,0,0,0,1,0,0,1,0,2002,7.601901959875166,3.0000000000000027E-2,0.26100000000000001,0.45100000000000001,0.25800000000000001,1,0,0.55100000000000005,0.44900000000000001,NA,NA,0,1,0,1,China,0,1,0,0,0,0,0,1,0,127.1666666666667,27,37.39,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.171,66,1,0,15,NA,NA,NA,NA,NA
632,40,Zhong (2011),7.2,0.4,18,6.8,7.6000000000000005,0.1943137593736614,0.010795208854092301,92.63368717696602,1,0,0,0,1,0,0,8270,12,8257,17,11.13,20.260000000000002,1,0,1,0,0,0,1,0,0,1,0,2002,7.601901959875166,3.0000000000000027E-2,0.26100000000000001,0.45100000000000001,0.25800000000000001,1,0,0.55100000000000005,0.44900000000000001,NA,NA,0,1,0,1,China,0,1,0,0,0,0,0,1,0,127.1666666666667,27,37.39,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.171,66,1,0,15,NA,NA,NA,NA,NA
633,40,Zhong (2011),7.4,0.5,14.8,6.9,7.9,0.16075526904413717,0.010861842502982241,92.06541152897759,1,0,0,0,1,0,0,8270,12,8257,17,11.13,20.260000000000002,1,0,1,0,0,0,1,0,0,1,0,2002,7.601901959875166,3.0000000000000027E-2,0.26100000000000001,0.45100000000000001,0.25800000000000001,1,0,0.55100000000000005,0.44900000000000001,NA,NA,0,1,0,1,China,0,1,0,0,0,0,0,1,0,127.1666666666667,27,37.39,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.171,66,1,0,15,NA,NA,NA,NA,NA
634,40,Zhong (2011),7.3,0.5,14.6,6.8,7.8,0.15863793525842246,0.010865612004001537,92.03347217181367,1,0,0,0,1,0,0,8270,12,8257,17,11.13,20.260000000000002,1,0,1,0,0,0,1,0,0,1,0,2002,7.601901959875166,3.0000000000000027E-2,0.26100000000000001,0.45100000000000001,0.25800000000000001,1,0,0.55100000000000005,0.44900000000000001,NA,NA,0,1,0,1,China,0,1,0,0,0,0,0,1,0,127.1666666666667,27,37.39,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.171,66,1,0,15,NA,NA,NA,NA,NA
635,40,Zhong (2011),7.6,0.8,9.499999999999998,6.8,8.4,0.10398049842845901,0.010945315624048319,91.36328584283733,1,0,0,0,1,0,0,8270,12,8257,17,11.13,20.260000000000002,1,0,1,0,0,0,1,0,0,1,0,2002,7.601901959875166,3.0000000000000027E-2,0.26100000000000001,0.45100000000000001,0.25800000000000001,1,0,0.55100000000000005,0.44900000000000001,NA,NA,0,1,0,1,China,0,1,0,0,0,0,0,1,0,127.1666666666667,27,37.39,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.171,66,1,0,15,NA,NA,NA,NA,NA
636,40,Zhong (2011),7.5,0.8,9.375,6.7,8.3,0.10262683889087333,0.010946862815026489,91.35037287827565,1,0,0,0,1,0,0,8270,12,8257,17,11.13,20.260000000000002,1,0,1,0,0,0,1,0,0,1,0,2002,7.601901959875166,3.0000000000000027E-2,0.26100000000000001,0.45100000000000001,0.25800000000000001,1,0,0.55100000000000005,0.44900000000000001,NA,NA,0,1,0,1,China,0,1,0,0,0,0,0,1,0,127.1666666666667,27,37.39,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.171,66,1,0,15,NA,NA,NA,NA,NA
637,40,Zhong (2011),6.5,0.3,21.666666666666668,6.2,6.8,0.23193881706518138,0.010704868479931448,93.4154400752062,1,0,0,0,1,0,0,8270,12,8257,17,11.13,20.260000000000002,1,0,1,0,0,0,1,0,0,1,0,2002,7.601901959875166,3.0000000000000027E-2,0.26100000000000001,0.45100000000000001,0.25800000000000001,1,0,0.55100000000000005,0.44900000000000001,NA,NA,0,1,0,1,China,0,1,0,0,0,0,0,1,0,127.1666666666667,27,37.39,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.171,66,1,0,15,NA,NA,NA,NA,NA
638,40,Zhong (2011),6.5,0.3,21.666666666666668,6.2,6.8,0.23193881706518138,0.010704868479931448,93.4154400752062,1,0,0,0,1,0,0,8270,12,8257,17,11.13,20.260000000000002,1,0,1,0,0,0,1,0,0,1,0,2002,7.601901959875166,3.0000000000000027E-2,0.26100000000000001,0.45100000000000001,0.25800000000000001,1,0,0.55100000000000005,0.44900000000000001,NA,NA,0,1,0,1,China,0,1,0,0,0,0,0,1,0,127.1666666666667,27,37.39,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.171,66,1,0,15,NA,NA,NA,NA,NA
639,40,Zhong (2011),4.3,0.4,10.749999999999998,3.9,4.7,0.11748414622991958,0.01092875778882973,91.50170763433871,1,0,0,0,1,0,0,8270,12,8257,17,11.13,20.260000000000002,1,0,1,0,0,0,1,0,0,1,0,2002,7.601901959875166,3.0000000000000027E-2,0.26100000000000001,0.45100000000000001,0.25800000000000001,1,0,0.55100000000000005,0.44900000000000001,NA,NA,0,1,0,1,China,0,1,0,0,0,0,0,1,0,127.1666666666667,27,37.39,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.171,66,1,0,15,NA,NA,NA,NA,NA
640,40,Zhong (2011),4.2,0.4,10.5,3.8000000000000003,4.6000000000000005,0.11478837992273992,0.010932226659308564,91.47267351509957,1,0,0,0,1,0,0,8270,12,8257,17,11.13,20.260000000000002,1,0,1,0,0,0,1,0,0,1,0,2002,7.601901959875166,3.0000000000000027E-2,0.26100000000000001,0.45100000000000001,0.25800000000000001,1,0,0.55100000000000005,0.44900000000000001,NA,NA,0,1,0,1,China,0,1,0,0,0,0,0,1,0,127.1666666666667,27,37.39,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.171,66,1,0,15,NA,NA,NA,NA,NA
641,41,Krafft (2018),4.1,0.2,20.499999999999996,3.8999999999999995,4.3,0.21871410847199574,0.010668980901072963,93.72966446115126,1,0,0,1,0,0,0,8369,3,8365,15,9.89,16.940000000000001,1,0,1,0,0,0,0,1,0,0,1,2012,7.60688453121963,0.19700000000000001,0.12,0.43999999999999995,0.24299999999999999,1,0,1,0,55.2,44.8,0,1,NA,NA,Egypt,0,0,0,1,0,0,0,1,0,39.08333333333334,9.01,35.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.139,42,1,0,22,NA,NA,NA,NA,NA
642,41,Krafft (2018),2.2,0.2,11,2,2.4000000000000004,0.1578694398583673,0.014351767259851572,69.67783004657937,1,0,0,1,0,0,0,4738,3,4734,15,9.89,16.940000000000001,1,0,1,0,0,0,0,1,0,0,1,2012,7.60688453121963,0.19700000000000001,0.12,0.43999999999999995,0.24299999999999999,1,0,1,0,55.2,44.8,0,1,NA,NA,Egypt,0,0,0,1,0,0,0,1,0,39.08333333333334,9.01,35.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.139,42,1,0,22,NA,NA,NA,NA,NA
643,41,Krafft (2018),5.3,0.2,26.499999999999996,5.1,5.5,0.4027537020954577,0.015198252909262555,65.79703640742491,1,0,0,1,0,0,0,3631,3,3627,15,9.89,16.940000000000001,1,0,1,0,0,0,0,1,0,0,1,2012,7.60688453121963,0.19700000000000001,0.12,0.43999999999999995,0.24299999999999999,1,0,1,0,55.2,44.8,0,1,NA,NA,Egypt,0,0,0,1,0,0,0,1,0,39.08333333333334,9.01,35.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.139,42,1,0,22,NA,NA,NA,NA,NA
644,41,Krafft (2018),1.8,0.5,3.6,1.3,2.3,0.07495186928765163,0.02081996369101434,48.03082343662245,1,0,0,1,0,0,0,2298,3,2294,15,9.81,11.78,1,0,1,0,0,0,0,1,0,0,1,2012,7.60688453121963,0.19700000000000001,0.12,0.43999999999999995,0.24299999999999999,1,0,1,0,55.2,44.8,0,1,NA,NA,Egypt,0,0,0,1,0,0,0,1,0,39.08333333333334,9.01,29.52,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139,42,1,0,22,NA,NA,NA,NA,NA
645,41,Krafft (2018),0.7,0.7,1,0,1.4,0.024640709031819093,0.024640709031819093,40.58324777540605,1,0,0,1,0,0,0,1650,3,1646,15,9.81,11.78,1,0,1,0,0,0,0,1,0,0,1,2012,7.60688453121963,0.19700000000000001,0.12,0.43999999999999995,0.24299999999999999,1,0,1,0,55.2,44.8,0,1,NA,NA,Egypt,0,0,0,1,0,0,0,1,0,39.08333333333334,9.01,29.52,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.139,42,1,0,22,NA,NA,NA,NA,NA
646,41,Krafft (2018),0.5750039497608439,0.4435744755297938,1.2962962962962965,0.13142947423105011,1.0185784252906376,0.014173581477608995,0.010933905711298366,91.45862662476291,1,0,0,1,0,0,0,8371,7,8363,15,9.89,16.940000000000001,0,1,1,0,0,0,0,1,0,0,1,2012,7.60688453121963,0.19700000000000001,0.12,0.43999999999999995,0.24299999999999999,1,0,1,0,55.2,44.8,0,1,NA,NA,Egypt,0,0,0,1,0,0,0,1,0,39.08333333333334,9.01,35.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.139,42,1,0,22,NA,NA,NA,NA,NA
647,41,Krafft (2018),1.2184273858862005,0.5076780774525835,2.4,0.7107493084336169,1.726105463338784,0.0262349768349561,0.010931240347898375,91.480926973878,1,0,0,1,0,0,0,8371,7,8363,15,9.89,16.940000000000001,0,1,1,0,0,0,0,1,0,0,1,2012,7.60688453121963,0.19700000000000001,0.12,0.43999999999999995,0.24299999999999999,1,0,1,0,55.2,44.8,0,1,NA,NA,Egypt,0,0,0,1,0,0,0,1,0,39.08333333333334,9.01,35.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.139,42,1,0,22,NA,NA,NA,NA,NA
648,41,Krafft (2018),4.6168956617874235,0.44679635436652493,10.333333333333332,4.170099307420899,5.063692016153948,0.11228052410736152,0.010865857171680147,92.03139560920381,1,0,0,1,0,0,0,8371,7,8363,15,9.89,16.940000000000001,0,1,1,0,0,0,0,1,0,0,1,2012,7.60688453121963,0.19700000000000001,0.12,0.43999999999999995,0.24299999999999999,1,0,1,0,55.2,44.8,0,1,NA,NA,Egypt,0,0,0,1,0,0,0,1,0,39.08333333333334,9.01,35.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.139,42,1,0,22,NA,NA,NA,NA,NA
649,41,Krafft (2018),5.1923910316379995,0.9900745611174152,5.2444444444444445,4.202316470520584,6.182465592755415,0.05725395069812689,0.01091706687040555,91.59969540086291,1,0,0,1,0,0,0,8371,7,8363,15,9.89,16.940000000000001,0,1,1,0,0,0,0,1,0,0,1,2012,7.60688453121963,0.19700000000000001,0.12,0.43999999999999995,0.24299999999999999,1,0,1,0,55.2,44.8,0,1,NA,NA,Egypt,0,0,0,1,0,0,0,1,0,39.08333333333334,9.01,35.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.139,42,1,0,22,NA,NA,NA,NA,NA
650,41,Krafft (2018),7.36957776560212,0.313044011282214,23.541666666666664,7.056533754319906,7.682621776884334,0.24930024610104237,0.010589744967123924,94.43098045368609,1,0,0,1,0,0,0,8371,7,8363,15,9.89,16.940000000000001,0,1,1,0,0,0,0,1,0,0,1,2012,7.60688453121963,0.19700000000000001,0.12,0.43999999999999995,0.24299999999999999,1,0,1,0,55.2,44.8,0,1,NA,NA,Egypt,0,0,0,1,0,0,0,1,0,39.08333333333334,9.01,35.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.139,42,1,0,22,NA,NA,NA,NA,NA
651,41,Krafft (2018),0.8803937035929632,0.9293044649036835,0.9473684210526315,-0.04891076131072025,1.8096981684966467,0.019784568514971724,0.02088371121024793,47.88420936932349,1,0,0,1,0,0,0,2300,7,2292,15,9.81,11.78,0,1,1,0,0,0,0,1,0,0,1,2012,7.60688453121963,0.19700000000000001,0.12,0.43999999999999995,0.24299999999999999,1,0,1,0,55.2,44.8,0,1,NA,NA,Egypt,0,0,0,1,0,0,0,1,0,39.08333333333334,9.01,29.52,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.139,42,1,0,22,NA,NA,NA,NA,NA
652,41,Krafft (2018),-0.8403758659612737,-1.9995149914250996,0.42028985507246375,1.159139125463826,-2.839890857386373,0.00877859201586985,0.02088699479637999,47.87668162646903,1,0,0,1,0,0,0,2300,7,2292,15,9.81,11.78,0,1,1,0,0,0,0,1,0,0,1,2012,7.60688453121963,0.19700000000000001,0.12,0.43999999999999995,0.24299999999999999,1,0,1,0,55.2,44.8,0,1,NA,NA,Egypt,0,0,0,1,0,0,0,1,0,39.08333333333334,9.01,29.52,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.139,42,1,0,22,NA,NA,NA,NA,NA
653,41,Krafft (2018),2.3764126172991284,1.2813989603083535,1.8545454545454545,1.095013656990775,3.657811577607482,0.03870834223461293,0.020872145322585408,47.91074345950995,1,0,0,1,0,0,0,2300,7,2292,15,9.81,11.78,0,1,1,0,0,0,0,1,0,0,1,2012,7.60688453121963,0.19700000000000001,0.12,0.43999999999999995,0.24299999999999999,1,0,1,0,55.2,44.8,0,1,NA,NA,Egypt,0,0,0,1,0,0,0,1,0,39.08333333333334,9.01,29.52,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.139,42,1,0,22,NA,NA,NA,NA,NA
654,41,Krafft (2018),2.3127654683995136,2.6134249792914503,0.8849557522123894,-0.30065951089193677,4.9261904476909635,0.01848162126220294,0.02088423202628932,47.88301522130132,1,0,0,1,0,0,0,2300,7,2292,15,9.81,11.78,0,1,1,0,0,0,0,1,0,0,1,2012,7.60688453121963,0.19700000000000001,0.12,0.43999999999999995,0.24299999999999999,1,0,1,0,55.2,44.8,0,1,NA,NA,Egypt,0,0,0,1,0,0,0,1,0,39.08333333333334,9.01,29.52,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.139,42,1,0,22,NA,NA,NA,NA,NA
655,41,Krafft (2018),3.9364104664247,1.0909901667244486,3.6081081081081083,2.8454202997002516,5.027400633149149,0.07515231085190147,0.02082873034846707,48.01060762081433,1,0,0,1,0,0,0,2300,7,2292,15,9.81,11.78,0,1,1,0,0,0,0,1,0,0,1,2012,7.60688453121963,0.19700000000000001,0.12,0.43999999999999995,0.24299999999999999,1,0,1,0,55.2,44.8,0,1,NA,NA,Egypt,0,0,0,1,0,0,0,1,0,39.08333333333334,9.01,29.52,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.139,42,1,0,22,NA,NA,NA,NA,NA
656,42,Walker & Zhu (2008),6.56022367666107,0.6247832073010543,10.5,5.935440469360016,7.185006883962124,0.18043874177926347,0.017184642074215568,58.19149422381247,1,0,0,0,1,0,0,3302,25,3276,24,15,29,0,1,1,0,0,0,0,1,0,0,1,1999,7.6004023345004,0,0,0,1,1,0,1,0,NA,NA,1,0,NA,NA,United Kingdom,1,0,1,0,0,0,1,0,0,1847.333333333333,883.1999999999999,50,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0.63,335,1,0,12,NA,NA,NA,NA,NA
657,42,Walker & Zhu (2008),10.793165135089279,0.5996202852827377,18,10.19354484980654,11.392785420372016,0.37598039382992116,0.02088779965721784,47.8748368143433,1,0,0,0,1,0,0,1994,25,1968,24,15,29,0,1,1,0,0,0,0,1,0,0,1,1999,7.6004023345004,0,0,0,1,1,0,0,1,NA,NA,1,0,NA,NA,United Kingdom,1,0,1,0,0,0,1,0,0,1847.333333333333,883.1999999999999,50,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0.63,335,1,0,12,NA,NA,NA,NA,NA
658,42,Walker & Zhu (2008),8.29321328319994,0.6143120950518474,13.5,7.678901188148092,8.907525378251787,0.22979763706829784,0.017022047190244284,58.74734036533058,1,0,0,0,1,0,0,3295,25,3269,24,15,29,0,1,1,0,0,0,0,1,0,0,1,1999,7.6004023345004,0,0,0,1,1,0,1,0,NA,NA,1,0,NA,NA,United Kingdom,1,0,1,0,0,0,1,0,0,1847.333333333333,883.1999999999999,50,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0.63,335,1,0,12,NA,NA,NA,NA,NA
659,42,Walker & Zhu (2008),10.793165135089279,0.8994304279241065,12,9.893734707165173,11.692595563013384,0.24150198296582928,0.02012516524715244,49.68903299521938,1,0,0,0,1,0,0,2351,25,2325,24,15,29,0,1,1,0,0,0,0,1,0,0,1,1999,7.6004023345004,0,0,0,1,1,0,0,1,NA,NA,1,0,NA,NA,United Kingdom,1,0,1,0,0,0,1,0,0,1847.333333333333,883.1999999999999,50,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0.63,335,1,0,12,NA,NA,NA,NA,NA
660,42,Walker & Zhu (2008),8.576704663796253,1.2252435233994645,7.000000000000001,7.351461140396788,9.801948187195718,0.20198844988866643,0.028855492841238062,34.655446902326915,1,0,0,0,1,0,0,1178,25,1152,24,15,20.5,0,1,1,0,0,0,0,1,0,0,1,1999,7.6004023345004,0,0,0,1,1,0,1,0,NA,NA,1,0,NA,NA,United Kingdom,1,0,1,0,0,0,1,0,0,1847.333333333333,883.1999999999999,41.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0.63,335,1,0,12,NA,NA,NA,NA,NA
661,42,Walker & Zhu (2008),10.793165135089279,0.8994304279241065,12,9.893734707165173,11.692595563013384,0.3829353877635617,0.031911282313630135,31.3368792319848,1,0,0,0,1,0,0,864,25,838,24,15,20.5,0,1,1,0,0,0,0,1,0,0,1,1999,7.6004023345004,0,0,0,1,1,0,0,1,NA,NA,1,0,NA,NA,United Kingdom,1,0,1,0,0,0,1,0,0,1847.333333333333,883.1999999999999,41.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0.63,335,1,0,12,NA,NA,NA,NA,NA
662,42,Walker & Zhu (2008),8.29321328319994,1.2286241901036947,6.75,7.064589093096245,9.521837473303634,0.20021984068192275,0.02966219861954411,33.7129426185256,1,0,0,0,1,0,0,1117,25,1091,24,15,20.5,0,1,1,0,0,0,0,1,0,0,1,1999,7.6004023345004,0,0,0,1,1,0,1,0,NA,NA,1,0,NA,NA,United Kingdom,1,0,1,0,0,0,1,0,0,1847.333333333333,883.1999999999999,41.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0.63,335,1,0,12,NA,NA,NA,NA,NA
663,42,Walker & Zhu (2008),10.247377144973324,0.9041803363211757,11.333333333333334,9.343196808652149,11.1515574812945,0.36194798842954745,0.031936587214371835,31.312049508846343,1,0,0,0,1,0,0,878,25,852,24,15,20.5,0,1,1,0,0,0,0,1,0,0,1,1999,7.6004023345004,0,0,0,1,1,0,0,1,NA,NA,1,0,NA,NA,United Kingdom,1,0,1,0,0,0,1,0,0,1847.333333333333,883.1999999999999,41.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0.63,335,1,0,12,NA,NA,NA,NA,NA
664,42,Walker & Zhu (2008),7.433707098896636,0.9292133873620795,8,6.504493711534557,8.362920486258716,0.2290393337255473,0.028629916715693413,34.92849839314596,1,0,0,0,1,0,0,1182,25,1156,24,15,16,0,1,1,0,0,0,0,1,0,0,1,1999,7.6004023345004,0,0,0,1,1,0,1,0,NA,NA,1,0,NA,NA,United Kingdom,1,0,1,0,0,0,1,0,0,1847.333333333333,883.1999999999999,37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0.63,335,1,0,12,NA,NA,NA,NA,NA
665,42,Walker & Zhu (2008),10.793165135089279,0.8994304279241065,12,9.893734707165173,11.692595563013384,0.37121293493384755,0.0309344112444873,32.32645975048923,1,0,0,0,1,0,0,927,25,901,24,15,16,0,1,1,0,0,0,0,1,0,0,1,1999,7.6004023345004,0,0,0,1,1,0,0,1,NA,NA,1,0,NA,NA,United Kingdom,1,0,1,0,0,0,1,0,0,1847.333333333333,883.1999999999999,37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0.63,335,1,0,12,NA,NA,NA,NA,NA
666,42,Walker & Zhu (2008),7.721734501594191,0.9266081401913028,8.333333333333334,6.795126361402888,8.648342641785494,0.24316581196735815,0.02917989743608297,34.270168433266335,1,0,0,0,1,0,0,1131,25,1105,24,15,16,0,1,1,0,0,0,0,1,0,0,1,1999,7.6004023345004,0,0,0,1,1,0,1,0,NA,NA,1,0,NA,NA,United Kingdom,1,0,1,0,0,0,1,0,0,1847.333333333333,883.1999999999999,37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0.63,335,1,0,12,NA,NA,NA,NA,NA
667,42,Walker & Zhu (2008),12.39908646142267,0.8856490329587621,14,11.513437428463908,13.284735494381431,0.4001633653325206,0.028583097523751475,34.9857113690718,1,0,0,0,1,0,0,1054,25,1028,24,15,16,0,1,1,0,0,0,0,1,0,0,1,1999,7.6004023345004,0,0,0,1,1,0,0,1,NA,NA,1,0,NA,NA,United Kingdom,1,0,1,0,0,0,1,0,0,1847.333333333333,883.1999999999999,37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0.63,335,1,0,12,NA,NA,NA,NA,NA
668,42,Walker & Zhu (2008),7.1441269690773135,0.9318426481405191,7.666666666666667,6.212284320936794,8.075969617217833,0.21273510241648885,0.027748056836933325,36.038559596323736,1,0,0,0,1,0,0,1266,25,1240,24,15,12,0,1,1,0,0,0,0,1,0,0,1,1999,7.6004023345004,0,0,0,1,1,0,1,0,NA,NA,1,0,NA,NA,United Kingdom,1,0,1,0,0,0,1,0,0,1847.333333333333,883.1999999999999,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0.63,335,1,0,12,NA,NA,NA,NA,NA
669,42,Walker & Zhu (2008),12.134617045409968,0.8878988082007294,13.666666666666666,11.246718237209238,13.022515853610697,0.3903522887784888,0.02856236259354797,35.01110934800235,1,0,0,0,1,0,0,1065,25,1039,24,15,12,0,1,1,0,0,0,0,1,0,0,1,1999,7.6004023345004,0,0,0,1,1,0,0,1,NA,NA,1,0,NA,NA,United Kingdom,1,0,1,0,0,0,1,0,0,1847.333333333333,883.1999999999999,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0.63,335,1,0,12,NA,NA,NA,NA,NA
670,42,Walker & Zhu (2008),6.56022367666107,0.9371748109515814,7,5.623048865709489,7.497398487612651,0.2069593385961789,0.02956561979945413,33.823069050575526,1,0,0,0,1,0,0,1121,25,1095,24,15,12,0,1,1,0,0,0,0,1,0,0,1,1999,7.6004023345004,0,0,0,1,1,0,1,0,NA,NA,1,0,NA,NA,United Kingdom,1,0,1,0,0,0,1,0,0,1847.333333333333,883.1999999999999,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0.63,335,1,0,12,NA,NA,NA,NA,NA
