obs_n,study_id,study_name,effect,se,t_stat,95_lower,95_upper,pcc,se_pcc,se_pcc_precision,est_short_run,est_long_run,est_agg_city,est_agg_subregion,est_agg_region,est_agg_country,est_agg_continent,n_obs,regressands,reg_df,study_size,years_of_schooling,years_of_experience,schooling_years,schooling_levels,wage_log_hourly,wage_log_daily,wage_log_monthly,wage_mean_annual_earnings,data_type_micro,data_type_survey,data_type_national_register,data_cross_section,data_panel,data_avgyear,no_ed,prim_ed,sec_ed,higher_ed,wage_earners,self_employed,gender_male,gender_female,private_sector,public_sector,ethnicity_caucasian,ethnicity_other,sector_rural,sector_urban,country,region_advanced_economies,region_east_asia_and_pacific,region_europe_and_central_asia,region_latin_america_and_caribbean,region_middle_east_and_north_africa,region_south_asia,region_sub_saharan_africa,income_high,income_middle,income_low,med_exp,min_wage,freedom_index,mean_age,method_ols,method_cohort,method_fe,method_2sls,method_heckman,method_probit,method_IV,ability_direct,ability_proxy,ability_uncontrolled,ability_unmentioned,instr_parents_ed,instr_distance_to_school,instr_other,age_control,age_sq_control,exp_control,exp_sq_control,ethnicity_control,health_control,gender_control,marriage_control,occupation_control,firm_char_control,area_control,macro_var_control,impact_factor,citations,published,unpublished,pub_year,X
976,68,Fang et al. (2012),9,0.4,22.5,8.6,9.4,0.2075319928180912,0.009223644125248499,108.41701895920215,0,1,0,0,1,0,0,11271,22,11248,20,8.88,16.949999999999996,1,0,0,0,0,1,1,0,0,0,1,2002,NA,NA,NA,NA,NA,NA,0.51,0.49,NA,NA,0,1,0.75,0.25,China,0,1,0,0,0,0,0,0,1,0,942,131,0.293,31.83,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0.298,149,1,0,33,X
977,68,Fang et al. (2012),20,6,3.3333333333333335,14,26,0.031414249795253035,0.00942427493857591,106.10895867508601,0,1,0,0,1,0,0,11271,22,11248,20,8.88,16.949999999999996,1,0,0,0,0,0,1,0,0,0,1,2002,NA,NA,NA,NA,NA,NA,0.51,0.49,NA,NA,0,1,0.75,0.25,China,0,1,0,0,0,0,0,0,1,0,942,131,0.293,31.83,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0.298,149,1,0,33,X
978,68,Fang et al. (2012),9,1,9,8,10,0.08455644604491423,0.009395160671657136,106.43777524920371,0,1,0,0,1,0,0,11271,22,11248,20,8.88,16.949999999999996,1,0,0,0,0,1,1,0,0,0,1,2002,NA,NA,NA,NA,NA,NA,0.51,0.49,NA,NA,0,1,0.75,0.25,China,0,1,0,0,0,0,0,0,1,0,942,131,0.293,31.83,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0.298,149,1,0,33,X
979,68,Fang et al. (2012),26,9,2.888888888888889,17,35,0.027229027320880107,0.009425432534150806,106.0959267786108,0,1,0,0,1,0,0,11271,22,11248,20,8.88,16.949999999999996,1,0,0,0,0,1,1,0,0,0,1,2002,NA,NA,NA,NA,NA,NA,0.51,0.49,NA,NA,0,1,0.75,0.25,China,0,1,0,0,0,0,0,0,1,0,942,131,0.293,31.83,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0.298,149,1,0,33,X
980,68,Fang et al. (2012),9,1,9,8,10,0.10435527873593063,0.01159503097065896,86.24384035976135,0,1,0,0,1,0,0,7380,22,7357,20,8.66,20.91,1,0,0,0,0,1,1,0,0,0,1,2002,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,0,1,0.73,0.27,China,0,1,0,0,0,0,0,0,1,0,942,131,0.293,35.57,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0.298,149,1,0,33,X
981,68,Fang et al. (2012),54,111,0.4864864864864865,-57,165,0.005671702174937234,0.011658498915148759,85.7743357252129,0,1,0,0,1,0,0,7380,22,7357,20,8.66,20.91,1,0,0,0,0,1,1,0,0,0,1,2002,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,0,1,0.73,0.27,China,0,1,0,0,0,0,0,0,1,0,942,131,0.293,35.57,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0.298,149,1,0,33,X
982,68,Fang et al. (2012),1,2,0.5,-1,3,0.008039198223213907,0.016078396446427813,62.195257053894395,0,1,0,0,1,0,0,3891,22,3868,20,9.28,9.459999999999999,1,0,0,0,0,1,1,0,0,0,1,2002,NA,NA,NA,NA,NA,NA,0.52,0.48,NA,NA,0,1,0.79,0.20999999999999996,China,0,1,0,0,0,0,0,0,1,0,942,131,0.293,24.74,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0.298,149,1,0,33,X
983,68,Fang et al. (2012),4,22,0.18181818181818182,-18,26,0.002923426786516931,0.01607884732584312,62.193512988504196,0,1,0,0,1,0,0,3891,22,3868,20,9.28,9.459999999999999,1,0,0,0,0,1,1,0,0,0,1,2002,NA,NA,NA,NA,NA,NA,0.52,0.48,NA,NA,0,1,0.79,0.20999999999999996,China,0,1,0,0,0,0,0,0,1,0,942,131,0.293,24.74,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0.298,149,1,0,33,X
984,68,Fang et al. (2012),9,1,9,8,10,0.08455644604491423,0.009395160671657136,106.43777524920371,0,1,0,0,1,0,0,11271,22,11248,20,8.46,17.659999999999997,1,0,0,0,0,1,1,0,0,0,1,2002,NA,NA,NA,NA,NA,NA,0,1,NA,NA,0,1,0.75,0.25,China,0,1,0,0,0,0,0,0,1,0,942,131,0.293,32.12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0.298,149,1,0,33,X
985,68,Fang et al. (2012),9,1,9,8,10,0.08455644604491423,0.009395160671657136,106.43777524920371,0,1,0,0,1,0,0,11271,22,11248,20,9.29,16.25,1,0,0,0,0,1,1,0,0,0,1,2002,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,1,0.75,0.25,China,0,1,0,0,0,0,0,0,1,0,942,131,0.293,31.54,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0.298,149,1,0,33,X
986,68,Fang et al. (2012),9,1,9,8,10,0.08455644604491423,0.009395160671657136,106.43777524920371,0,1,0,0,1,0,0,11271,22,11248,20,8.14,17.22,1,0,0,0,0,1,1,0,0,0,1,2002,NA,NA,NA,NA,NA,NA,0.51,0.49,NA,NA,0,1,1,0,China,0,1,0,0,0,0,0,0,1,0,942,131,0.293,31.36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0.298,149,1,0,33,X
987,68,Fang et al. (2012),8,1,8,7,9,0.07521774144446015,0.00940221768055752,106.35788640246663,0,1,0,0,1,0,0,11271,22,11248,20,11.09,16.139999999999997,1,0,0,0,0,1,1,0,0,0,1,2002,NA,NA,NA,NA,NA,NA,0.51,0.49,NA,NA,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,942,131,0.293,33.23,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0.298,149,1,0,33,X
988,68,Fang et al. (2012),9,1,9,8,10,0.08455644604491423,0.009395160671657136,106.43777524920371,0,1,0,0,1,0,0,11271,22,11248,20,8.73,16.72,1,0,0,0,0,1,1,0,0,0,1,2002,NA,NA,NA,NA,NA,NA,0.51,0.49,NA,NA,0,1,0.75,0.25,China,0,1,0,0,0,0,0,0,1,0,942,131,0.293,31.45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0.298,149,1,0,33,X
989,68,Fang et al. (2012),9,1,9,8,10,0.08455644604491423,0.009395160671657136,106.43777524920371,0,1,0,0,1,0,0,11271,22,11248,20,9.24,17.5,1,0,0,0,0,1,1,0,0,0,1,2002,NA,NA,NA,NA,NA,NA,0.49,0.51,NA,NA,0,1,0.76,0.24,China,0,1,0,0,0,0,0,0,1,0,942,131,0.293,32.74,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0.298,149,1,0,33,X
990,68,Fang et al. (2012),10,5,2,5,15,0.018854504950126014,0.009427252475063007,106.07544484940895,0,1,0,0,1,0,0,11271,22,11248,20,8.46,17.659999999999997,1,0,0,0,0,1,1,0,0,0,1,2002,NA,NA,NA,NA,NA,NA,0,1,NA,NA,0,1,0.75,0.25,China,0,1,0,0,0,0,0,0,1,0,942,131,0.293,32.12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0.298,149,1,0,33,X
991,68,Fang et al. (2012),51,23,2.217391304347826,28,74,0.02090305607850099,0.00942686842755927,106.07976632796942,0,1,0,0,1,0,0,11271,22,11248,20,9.29,16.25,1,0,0,0,0,1,1,0,0,0,1,2002,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,1,0.75,0.25,China,0,1,0,0,0,0,0,0,1,0,942,131,0.293,31.54,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0.298,149,1,0,33,X
992,68,Fang et al. (2012),18,7,2.5714285714285716,11,25,0.024238692921174167,0.009426158358234397,106.08775728093208,0,1,0,0,1,0,0,11271,22,11248,20,8.14,17.22,1,0,0,0,0,1,1,0,0,0,1,2002,NA,NA,NA,NA,NA,NA,0.51,0.49,NA,NA,0,1,1,0,China,0,1,0,0,0,0,0,0,1,0,942,131,0.293,31.36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0.298,149,1,0,33,X
993,68,Fang et al. (2012),14,9,1.5555555555555556,5,23,0.014665644829398285,0.00942791453318461,106.06799589455069,0,1,0,0,1,0,0,11271,22,11248,20,11.09,16.139999999999997,1,0,0,0,0,1,1,0,0,0,1,2002,NA,NA,NA,NA,NA,NA,0.51,0.49,NA,NA,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,942,131,0.293,33.23,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0.298,149,1,0,33,X
994,68,Fang et al. (2012),12,8,1.5,4,20,0.014141978491509553,0.009427985661006368,106.06719568273691,0,1,0,0,1,0,0,11271,22,11248,20,8.73,16.72,1,0,0,0,0,1,1,0,0,0,1,2002,NA,NA,NA,NA,NA,NA,0.51,0.49,NA,NA,0,1,0.75,0.25,China,0,1,0,0,0,0,0,0,1,0,942,131,0.293,31.45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0.298,149,1,0,33,X
995,68,Fang et al. (2012),37,12,3.0833333333333335,25,49,0.02906025134602834,0.009424946382495678,106.10139935196163,0,1,0,0,1,0,0,11271,22,11248,20,9.24,17.5,1,0,0,0,0,1,1,0,0,0,1,2002,NA,NA,NA,NA,NA,NA,0.49,0.51,NA,NA,0,1,0.76,0.24,China,0,1,0,0,0,0,0,0,1,0,942,131,0.293,32.74,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0.298,149,1,0,33,X
996,69,Campos & Reis (2017),6.08,0.1,60.8,5.98,6.18,0.06098170224261128,0.0010029885237271593,997.020380935114,0,1,0,0,0,1,0,990357,3,990353,15,5.6,9.23,1,0,1,0,0,0,0,0,1,0,1,1986,NA,NA,NA,NA,1,0,0.66900000000000004,0.33099999999999996,1,0,1,0,NA,NA,Portugal,1,0,0,0,0,0,0,1,0,0,7294,760,0.95,34.99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0.04,4,1,0,38,X
997,69,Campos & Reis (2017),7.19,0.1,71.9,7.090000000000001,7.29,0.05930408503754742,8.248134219408542e-4,1212.3954016738928,0,1,0,0,0,1,0,1464737,3,1464733,15,7.08,8.42,1,0,1,0,0,0,0,0,1,0,1,1996,NA,NA,NA,NA,1,0,0.60099999999999998,0.39900000000000002,1,0,1,0,NA,NA,Portugal,1,0,0,0,0,0,0,1,0,0,10406,775,0.95,35.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0.04,4,1,0,38,X
998,69,Campos & Reis (2017),7.3,0.1,73,7.2,7.3999999999999995,0.05179450813078201,7.095138100107125e-4,1409.41583643721,0,1,0,0,0,1,0,1981128,3,1981124,15,8.6,7.51,1,0,1,0,0,0,0,0,1,0,1,2005,NA,NA,NA,NA,1,0,0.57799999999999996,0.42200000000000004,1,0,1,0,NA,NA,Portugal,1,0,0,0,0,0,0,1,0,0,12511,825,0.967,37.27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0.04,4,1,0,38,X
999,69,Campos & Reis (2017),7.15,0.1,71.5,7.050000000000001,7.25,0.04997138931255434,6.989005498259349e-4,1430.8187341518842,0,1,0,0,0,1,0,2042134,3,2042130,15,9.51,7.9,1,0,1,0,0,0,0,0,1,0,1,2010,NA,NA,NA,NA,1,0,0.54800000000000004,0.45199999999999996,1,0,1,0,NA,NA,Portugal,1,0,0,0,0,0,0,1,0,0,13110,960,0.967,38.58,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0.04,4,1,0,38,X
1000,69,Campos & Reis (2017),7.06,0.1,70.6,6.96,7.159999999999999,0.05108723772861538,7.236152652778383e-4,1381.9498399001318,0,1,0,0,0,1,0,1904805,3,1904801,15,9.9,8.72,1,0,1,0,0,0,0,0,1,0,1,2013,NA,NA,NA,NA,1,0,0.52700000000000002,0.47299999999999998,1,0,1,0,NA,NA,Portugal,1,0,0,0,0,0,0,1,0,0,11965,918,0.954,39.66,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0.04,4,1,0,38,X
1001,69,Campos & Reis (2017),4.78,0.1,47.8,4.680000000000001,4.88,0.047976933183397304,0.0010037015310334165,996.3121197697035,0,1,0,0,0,1,0,990357,3,990353,15,5.6,9.23,1,0,1,0,0,0,0,0,1,0,1,1986,NA,NA,NA,NA,1,0,0.66900000000000004,0.33099999999999996,1,0,1,0,NA,NA,Portugal,1,0,0,0,0,0,0,1,0,0,7294,760,0.95,34.99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0.04,4,1,0,38,X
1002,69,Campos & Reis (2017),5.8,0.1,57.99999999999999,5.7,5.8999999999999995,0.0478685880947017,8.253204843914088e-4,1211.6505271735741,0,1,0,0,0,1,0,1464737,3,1464733,15,7.08,8.42,1,0,1,0,0,0,0,0,1,0,1,1996,NA,NA,NA,NA,1,0,0.60099999999999998,0.39900000000000002,1,0,1,0,NA,NA,Portugal,1,0,0,0,0,0,0,1,0,0,10406,775,0.95,35.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0.04,4,1,0,38,X
1003,69,Campos & Reis (2017),6.4,0.1,64,6.300000000000001,6.5,0.04542298315030882,7.097341117235753e-4,1408.9783532758763,0,1,0,0,0,1,0,1981128,3,1981124,15,8.6,7.51,1,0,1,0,0,0,0,0,1,0,1,2005,NA,NA,NA,NA,1,0,0.57799999999999996,0.42200000000000004,1,0,1,0,NA,NA,Portugal,1,0,0,0,0,0,0,1,0,0,12511,825,0.967,37.27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0.04,4,1,0,38,X
1004,69,Campos & Reis (2017),6.38,0.1,63.8,6.28,6.4799999999999995,0.04460120495561165,6.990784475801199e-4,1430.4546270329586,0,1,0,0,0,1,0,2042134,3,2042130,15,9.51,7.9,1,0,1,0,0,0,0,0,1,0,1,2010,NA,NA,NA,NA,1,0,0.54800000000000004,0.45199999999999996,1,0,1,0,NA,NA,Portugal,1,0,0,0,0,0,0,1,0,0,13110,960,0.967,38.58,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0.04,4,1,0,38,X
1005,69,Campos & Reis (2017),6.37,0.1,63.699999999999996,6.2700000000000005,6.47,0.046105479453435814,7.237908862391809e-4,1381.614522940462,0,1,0,0,0,1,0,1904805,3,1904801,15,9.9,8.72,1,0,1,0,0,0,0,0,1,0,1,2013,NA,NA,NA,NA,1,0,0.52700000000000002,0.47299999999999998,1,0,1,0,NA,NA,Portugal,1,0,0,0,0,0,0,1,0,0,11965,918,0.954,39.66,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0.04,4,1,0,38,X
1006,69,Campos & Reis (2017),6.11,0.1,61.1,6.010000000000001,6.21,0.06128147157091007,0.001002970074810312,997.0387204115998,0,1,0,0,0,1,0,990357,3,990353,15,5.6,9.23,1,0,1,0,0,0,0,0,1,0,1,1986,NA,NA,NA,NA,1,0,0.66900000000000004,0.33099999999999996,1,0,1,0,NA,NA,Portugal,1,0,0,0,0,0,0,1,0,0,7294,760,0.95,34.99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0.04,4,1,0,38,X
1007,69,Campos & Reis (2017),7.19,0.1,71.9,7.090000000000001,7.29,0.05930408503754742,8.248134219408542e-4,1212.3954016738928,0,1,0,0,0,1,0,1464737,3,1464733,15,7.08,8.42,1,0,1,0,0,0,0,0,1,0,1,1996,NA,NA,NA,NA,1,0,0.60099999999999998,0.39900000000000002,1,0,1,0,NA,NA,Portugal,1,0,0,0,0,0,0,1,0,0,10406,775,0.95,35.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0.04,4,1,0,38,X
1008,69,Campos & Reis (2017),7.32,0.1,73.2,7.220000000000001,7.42,0.05193602865270864,7.095085881517573e-4,1409.4262094909404,0,1,0,0,0,1,0,1981128,3,1981124,15,8.6,7.51,1,0,1,0,0,0,0,0,1,0,1,2005,NA,NA,NA,NA,1,0,0.57799999999999996,0.42200000000000004,1,0,1,0,NA,NA,Portugal,1,0,0,0,0,0,0,1,0,0,12511,825,0.967,37.27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0.04,4,1,0,38,X
1009,69,Campos & Reis (2017),7.16,0.1,71.6,7.0600000000000005,7.26,0.050041104476911825,6.988981072194388e-4,1430.8237347765798,0,1,0,0,0,1,0,2042134,3,2042130,15,9.51,7.9,1,0,1,0,0,0,0,0,1,0,1,2010,NA,NA,NA,NA,1,0,0.54800000000000004,0.45199999999999996,1,0,1,0,NA,NA,Portugal,1,0,0,0,0,0,0,1,0,0,13110,960,0.967,38.58,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0.04,4,1,0,38,X
1010,69,Campos & Reis (2017),7.09,0.1,70.89999999999999,6.99,7.1899999999999995,0.05130375213098886,7.236072232861617e-4,1381.9651985487912,0,1,0,0,0,1,0,1904805,3,1904801,15,9.9,8.72,1,0,1,0,0,0,0,0,1,0,1,2013,NA,NA,NA,NA,1,0,0.52700000000000002,0.47299999999999998,1,0,1,0,NA,NA,Portugal,1,0,0,0,0,0,0,1,0,0,11965,918,0.954,39.66,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0.04,4,1,0,38,X
1011,70,Mishra & Smyth (2012),7.39,0.7914747777658777,9.337,6.598525222234122,8.181474777765878,0.35185655694543444,0.037684112342876136,26.536381987754094,1,0,1,0,0,0,0,628,10,617,36,11.32,16.41,1,0,1,0,0,0,1,0,0,1,0,2007,NA,NA,NA,NA,1,0,0.55249999999999999,0.44750000000000001,56.05,43.05,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,1462,176,0.293,33.730000000000004,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,2,0,1,33,X
1012,70,Mishra & Smyth (2012),7.43,0.7906778759178461,9.397,6.639322124082153,8.220677875917845,0.3553500182381006,0.037815262130265044,26.444349282975367,1,0,1,0,0,0,0,628,16,611,36,11.32,16.41,1,0,1,0,0,0,1,0,0,1,0,2007,NA,NA,NA,NA,1,0,0.55249999999999999,0.44750000000000001,56.05,43.05,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,1462,176,0.293,33.730000000000004,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,2,0,1,33,X
1013,70,Mishra & Smyth (2012),7.37,0.7939243778950771,9.283,6.5760756221049235,8.163924377895077,0.3518272087824693,0.03790016253177522,26.385111123510544,1,0,1,0,0,0,0,628,17,610,36,11.32,16.41,1,0,1,0,0,0,1,0,0,1,0,2007,NA,NA,NA,NA,1,0,0.55249999999999999,0.44750000000000001,56.05,43.05,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,1462,176,0.293,33.730000000000004,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,1,33,X
1014,70,Mishra & Smyth (2012),6.99,0.7972171532846715,8.768,6.192782846715328,7.787217153284672,0.33479361013613657,0.03818357779837323,26.189269252882948,1,0,1,0,0,0,0,628,18,609,36,11.32,16.41,1,0,1,0,0,0,1,0,0,1,0,2007,NA,NA,NA,NA,1,0,0.55249999999999999,0.44750000000000001,56.05,43.05,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,1462,176,0.293,33.730000000000004,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,1,33,X
1015,70,Mishra & Smyth (2012),25.3,4.7780925401322,5.295,20.5219074598678,30.0780925401322,0.20848443765544997,0.039373831474117084,25.39757911691585,1,0,1,0,0,0,0,628,10,617,36,11.32,16.41,1,0,1,0,0,0,1,0,0,1,0,2007,NA,NA,NA,NA,1,0,0.55249999999999999,0.44750000000000001,56.05,43.05,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,1462,176,0.293,33.730000000000004,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,2,0,1,33,X
1016,70,Mishra & Smyth (2012),29,6.263498920086393,4.63,22.73650107991361,35.26349892008639,0.18324072479867753,0.039576830410081545,25.267308918838193,1,0,1,0,0,0,0,628,10,617,36,11.32,16.41,1,0,1,0,0,0,1,0,0,1,0,2007,NA,NA,NA,NA,1,0,0.55249999999999999,0.44750000000000001,56.05,43.05,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,1462,176,0.293,33.730000000000004,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,2,0,1,33,X
1017,70,Mishra & Smyth (2012),25.7,3.991922957440199,6.438,21.7080770425598,29.691922957440198,0.25204499171861505,0.03914957932876904,25.543058626562324,1,0,1,0,0,0,0,628,16,611,36,11.32,16.41,1,0,1,0,0,0,1,0,0,1,0,2007,NA,NA,NA,NA,1,0,0.55249999999999999,0.44750000000000001,56.05,43.05,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,1462,176,0.293,33.730000000000004,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,2,0,1,33,X
1018,70,Mishra & Smyth (2012),28.9,4.021149297342424,7.187,24.878850702657573,32.921149297342424,0.27919302920971634,0.03884694993873888,25.742046713499686,1,0,1,0,0,0,0,628,16,611,36,11.32,16.41,1,0,1,0,0,0,1,0,0,1,0,2007,NA,NA,NA,NA,1,0,0.55249999999999999,0.44750000000000001,56.05,43.05,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,1462,176,0.293,33.730000000000004,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,2,0,1,33,X
1019,70,Mishra & Smyth (2012),26.8,3.9592258827005464,6.769,22.840774117299453,30.759225882700548,0.2643214434101152,0.03904881716798866,25.608970322916147,1,0,1,0,0,0,0,628,17,610,36,11.32,16.41,1,0,1,0,0,0,1,0,0,1,0,2007,NA,NA,NA,NA,1,0,0.55249999999999999,0.44750000000000001,56.05,43.05,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,1462,176,0.293,33.730000000000004,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,1,33,X
1020,70,Mishra & Smyth (2012),30,3.851091142490372,7.79,26.14890885750963,33.851091142490375,0.30080042974255133,0.03861366235462789,25.89756938401749,1,0,1,0,0,0,0,628,17,610,36,11.32,16.41,1,0,1,0,0,0,1,0,0,1,0,2007,NA,NA,NA,NA,1,0,0.55249999999999999,0.44750000000000001,56.05,43.05,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,1462,176,0.293,33.730000000000004,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,1,33,X
1021,70,Mishra & Smyth (2012),22.6,3.53125,6.4,19.06875,26.13125,0.2510363772919374,0.039224433951865215,25.494313091354314,1,0,1,0,0,0,0,628,18,609,36,11.32,16.41,1,0,1,0,0,0,1,0,0,1,0,2007,NA,NA,NA,NA,1,0,0.55249999999999999,0.44750000000000001,56.05,43.05,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,1462,176,0.293,33.730000000000004,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,1,33,X
1022,70,Mishra & Smyth (2012),22.3,3.8911184784505326,5.731,18.408881521549468,26.191118478450534,0.22621194998536645,0.0394716367100622,25.33464744179401,1,0,1,0,0,0,0,628,18,609,36,11.32,16.41,1,0,1,0,0,0,1,0,0,1,0,2007,NA,NA,NA,NA,1,0,0.55249999999999999,0.44750000000000001,56.05,43.05,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,1462,176,0.293,33.730000000000004,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,2,0,1,33,X
1023,70,Mishra & Smyth (2012),6.37,1.120098470195182,5.687,5.249901529804818,7.490098470195182,0.296317721521339,0.052104399775160716,19.192237206745858,1,0,1,0,0,0,0,347,10,336,36,11.32,16.41,1,0,1,0,0,0,1,0,0,1,0,2007,NA,NA,NA,NA,1,0,1,0,56.05,43.05,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,1462,176,0.293,33.730000000000004,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,2,0,1,33,X
1024,70,Mishra & Smyth (2012),8.89,1.1154328732747805,7.97,7.77456712672522,10.005432873274781,0.4364121110520311,0.054756852076791866,18.26255458581849,1,0,1,0,0,0,0,281,10,270,36,11.32,16.41,1,0,1,0,0,0,1,0,0,1,0,2007,NA,NA,NA,NA,1,0,0,1,56.05,43.05,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,1462,176,0.293,33.730000000000004,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,2,0,1,33,X
